#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Pubmed ID	Organism Interactor A	Organism Interactor B	Throughput	Score	Modification	Phenotypes	Qualifications	Tags	Source Database
658669	5987	5925	111919	111860	DAAP-182E11.3	RP11-174I10.1	TRIM27	RB1	RFP|RNF76	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Affinity Capture-Western	physical	Kruetzfeldt M (2005)	15837424	9606	9606	Low Throughput	-	-	-	figure 2E.|figure 2G. in vivo pull down.	-	BIOGRID
658670	5925	5987	111860	111919	RP11-174I10.1	DAAP-182E11.3	RB1	TRIM27	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	RFP|RNF76	Affinity Capture-Western	physical	Kruetzfeldt M (2005)	15837424	9606	9606	Low Throughput	-	-	-	figure 2F. in vivo pull down.	-	BIOGRID
658672	5925	1869	111860	108201	RP11-174I10.1	-	RB1	E2F1	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	E2F-1|RBAP1|RBBP3|RBP3	Affinity Capture-Luminescence	physical	Kruetzfeldt M (2005)	15837424	9606	9606	Low Throughput	-	-	-	figure S5A.	-	BIOGRID
658927	1019	5925	107454	111860	-	RP11-174I10.1	CDK4	RB1	CMM3|PSK-J3	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Kehn K (2004)	15169570	9606	9606	Low Throughput	-	Phosphorylation	-	figure 1D. complex formation of P21/CycD2/Cdk4 induced by HTLV-1 infection.|figure 4. Cdk4/CycD2 kinase activity towards Rb.	-	BIOGRID
658993	1017	5925	107452	111860	-	RP11-174I10.1	CDK2	RB1	CDKN2|p33(CDK2)	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Shen WH (2004)	14681231	9606	9606	Low Throughput	-	Phosphorylation	-	figure 1. kinase complexes were IPed from cell with Cyclin A antibody. IGF-I stimulated cyclin A-associated Cdk2 kinase activity was blocked by TNF|figure 2. kinase complexes were IPed from cell with CCdk2 antibody. IGF-I stimulated cyclin A-associated Cdk2 kinase activity was blocked by TNF	-	BIOGRID
659040	1017	5925	107452	111860	-	RP11-174I10.1	CDK2	RB1	CDKN2|p33(CDK2)	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	He W (2003)	12970441	9606	9606	High Throughput	-	Phosphorylation	-	figure 1. Cdk2/Cyclin E kinase activities towards Histone and Rb were up-regulated by 16E7.	-	BIOGRID
659043	1019	5925	107454	111860	-	RP11-174I10.1	CDK4	RB1	CMM3|PSK-J3	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Scholz A (2003)	12949733	9606	9606	Low Throughput	-	Phosphorylation	-	figure 8A.	-	BIOGRID
659059	1017	5925	107452	111860	-	RP11-174I10.1	CDK2	RB1	CDKN2|p33(CDK2)	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Peiretti A (2003)	12800980	9606	9606	Low Throughput	-	Phosphorylation	-	figure 7.	-	BIOGRID
659205	1019	5925	107454	111860	-	RP11-174I10.1	CDK4	RB1	CMM3|PSK-J3	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Gladden AB (2003)	12519773	9606	9606	Low Throughput	-	Phosphorylation	-	figure 4C. chromatin-bound kinase complex was IPed by cyclin D1 antibody from cell lysate..	-	BIOGRID
659206	4176	5925	110344	111860	-	RP11-174I10.1	MCM7	RB1	CDC47|MCM2|P1.1-MCM3|P1CDC47|P85MCM|PNAS146|PPP1R104	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Affinity Capture-Western	physical	Gladden AB (2003)	12519773	9606	9606	Low Throughput	-	-	-	figure 5A. complex was dissociated by the presence of Cdk4/D1 activity.	-	BIOGRID
665989	5925	3065	111860	109315	RP11-174I10.1	RP4-811H24.2	RB1	HDAC1	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	GON-10|HD1|RPD3|RPD3L1	Affinity Capture-Western	physical	Harbour JW (1999)	10499802	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
665990	5925	1869	111860	108201	RP11-174I10.1	-	RB1	E2F1	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	E2F-1|RBAP1|RBBP3|RBP3	Affinity Capture-Western	physical	Harbour JW (1999)	10499802	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
665993	1017	5925	107452	111860	-	RP11-174I10.1	CDK2	RB1	CDKN2|p33(CDK2)	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Harbour JW (1999)	10499802	9606	9606	Low Throughput	-	Phosphorylation	-	-	-	BIOGRID
665994	898	5925	107338	111860	-	RP11-174I10.1	CCNE1	RB1	CCNE	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Harbour JW (1999)	10499802	9606	9606	Low Throughput	-	Phosphorylation	-	-	-	BIOGRID
666428	898	5925	107338	111860	-	RP11-174I10.1	CCNE1	RB1	CCNE	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Manenti S (1999)	10359664	9606	9606	Low Throughput	-	Phosphorylation	-	-	-	BIOGRID
668091	1019	5925	107454	111860	-	RP11-174I10.1	CDK4	RB1	CMM3|PSK-J3	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Affinity Capture-Western	physical	Mori S (1999)	10198259	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
668113	1020	5925	107455	111860	-	RP11-174I10.1	CDK5	RB1	PSSALRE	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Moorthamer M (1999)	10049762	9606	9606	Low Throughput	-	Phosphorylation	-	-	-	BIOGRID
668114	894	5925	107334	111860	-	RP11-174I10.1	CCND2	RB1	KIAK0002|MPPH3	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Moorthamer M (1999)	10049762	9606	9606	Low Throughput	-	Phosphorylation	-	-	-	BIOGRID
668425	5925	4193	111860	110358	RP11-174I10.1	-	RB1	MDM2	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	ACTFS|HDMX|hdm2	Affinity Capture-Western	physical	Sdek P (2005)	16337594	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
668426	5925	5688	111860	111661	RP11-174I10.1	RP5-1005F21.4	RB1	PSMA7	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	C6|HSPC|RC6-1|XAPC7	Affinity Capture-Western	physical	Sdek P (2005)	16337594	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
668871	1869	5925	108201	111860	-	RP11-174I10.1	E2F1	RB1	E2F-1|RBAP1|RBBP3|RBP3	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Affinity Capture-Western	physical	Lee SJ (1998)	9553123	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
669746	595	5925	107067	111860	-	RP11-174I10.1	CCND1	RB1	BCL1|D11S287E|PRAD1|U21B31	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Sweeney KJ (1997)	9178893	9606	9606	Low Throughput	-	Phosphorylation	-	-	-	BIOGRID
669747	894	5925	107334	111860	-	RP11-174I10.1	CCND2	RB1	KIAK0002|MPPH3	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Sweeney KJ (1997)	9178893	9606	9606	Low Throughput	-	Phosphorylation	-	-	-	BIOGRID
669762	898	5925	107338	111860	-	RP11-174I10.1	CCNE1	RB1	CCNE	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Horton LE (1997)	9053846	9606	9606	Low Throughput	-	Phosphorylation	-	-	-	BIOGRID
669763	1017	5925	107452	111860	-	RP11-174I10.1	CDK2	RB1	CDKN2|p33(CDK2)	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Horton LE (1997)	9053846	9606	9606	Low Throughput	-	Phosphorylation	-	-	-	BIOGRID
669764	890	5925	107331	111860	-	RP11-174I10.1	CCNA2	RB1	CCN1|CCNA	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Horton LE (1997)	9053846	9606	9606	Low Throughput	-	Phosphorylation	-	-	-	BIOGRID
669765	983	5925	107420	111860	-	RP11-174I10.1	CDK1	RB1	CDC2|CDC28A|P34CDC2	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Horton LE (1997)	9053846	9606	9606	Low Throughput	-	Phosphorylation	-	-	-	BIOGRID
670505	1017	5925	107452	111860	-	RP11-174I10.1	CDK2	RB1	CDKN2|p33(CDK2)	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Higashi H (1996)	8647086	9606	9606	Low Throughput	-	Phosphorylation	-	-	-	BIOGRID
670507	890	5925	107331	111860	-	RP11-174I10.1	CCNA2	RB1	CCN1|CCNA	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Higashi H (1996)	8647086	9606	9606	Low Throughput	-	Phosphorylation	-	-	-	BIOGRID
670509	898	5925	107338	111860	-	RP11-174I10.1	CCNE1	RB1	CCNE	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Higashi H (1996)	8647086	9606	9606	Low Throughput	-	Phosphorylation	-	-	-	BIOGRID
670510	1019	5925	107454	111860	-	RP11-174I10.1	CDK4	RB1	CMM3|PSK-J3	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Higashi H (1996)	8647086	9606	9606	Low Throughput	-	Phosphorylation	-	-	-	BIOGRID
670511	595	5925	107067	111860	-	RP11-174I10.1	CCND1	RB1	BCL1|D11S287E|PRAD1|U21B31	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Higashi H (1996)	8647086	9606	9606	Low Throughput	-	Phosphorylation	-	-	-	BIOGRID
670531	595	5925	107067	111860	-	RP11-174I10.1	CCND1	RB1	BCL1|D11S287E|PRAD1|U21B31	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Musgrove EA (1996)	8867812	9606	9606	Low Throughput	-	Phosphorylation	-	-	-	BIOGRID
670532	1019	5925	107454	111860	-	RP11-174I10.1	CDK4	RB1	CMM3|PSK-J3	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Musgrove EA (1996)	8867812	9606	9606	Low Throughput	-	Phosphorylation	-	-	-	BIOGRID
677893	5716	5925	111688	111860	RP5-889N15.3	RP11-174I10.1	PSMD10	RB1	dJ889N15.2|p28|p28(GANK)	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Affinity Capture-Western	physical	Higashitsuji H (2000)	10613832	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
677894	5925	5716	111860	111688	RP11-174I10.1	RP5-889N15.3	RB1	PSMD10	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	dJ889N15.2|p28|p28(GANK)	Affinity Capture-Western	physical	Higashitsuji H (2000)	10613832	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
678822	5925	996	111860	107431	RP11-174I10.1	-	RB1	CDC27	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	ANAPC3|APC3|CDC27Hs|D0S1430E|D17S978E|H-NUC|HNUC|NUC2	Affinity Capture-Western	physical	Binne UK (2007)	17187060	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
678823	5925	29882	111860	118937	RP11-174I10.1	RP11-350O14.5	RB1	ANAPC2	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	APC2	Affinity Capture-Western	physical	Binne UK (2007)	17187060	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
678824	5925	8881	111860	114400	RP11-174I10.1	RP11-569D9.4	RB1	CDC16	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	ANAPC6|APC6|CUT9	Affinity Capture-Western	physical	Binne UK (2007)	17187060	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
678825	5925	51343	111860	119489	RP11-174I10.1	-	RB1	FZR1	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	CDC20C|CDH1|FZR|FZR2|HCDH|HCDH1	Affinity Capture-Western	physical	Binne UK (2007)	17187060	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
678826	5925	7027	111860	112885	RP11-174I10.1	RP11-230F18.1	RB1	TFDP1	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	DP1|DRTF1|Dp-1	Affinity Capture-Western	physical	Binne UK (2007)	17187060	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
678827	5925	996	111860	107431	RP11-174I10.1	-	RB1	CDC27	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	ANAPC3|APC3|CDC27Hs|D0S1430E|D17S978E|H-NUC|HNUC|NUC2	Co-fractionation	physical	Binne UK (2007)	17187060	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
678828	5925	29882	111860	118937	RP11-174I10.1	RP11-350O14.5	RB1	ANAPC2	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	APC2	Co-fractionation	physical	Binne UK (2007)	17187060	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
678829	5925	8881	111860	114400	RP11-174I10.1	RP11-569D9.4	RB1	CDC16	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	ANAPC6|APC6|CUT9	Co-fractionation	physical	Binne UK (2007)	17187060	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
678830	5925	51343	111860	119489	RP11-174I10.1	-	RB1	FZR1	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	CDC20C|CDH1|FZR|FZR2|HCDH|HCDH1	Co-fractionation	physical	Binne UK (2007)	17187060	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
680374	1869	5925	108201	111860	-	RP11-174I10.1	E2F1	RB1	E2F-1|RBAP1|RBBP3|RBP3	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Affinity Capture-Western	physical	Gao D (2009)	19477924	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
683401	1432	5925	107819	111860	RP1-179N16.5	RP11-174I10.1	MAPK14	RB1	CSBP|CSBP1|CSBP2|CSPB1|EXIP|Mxi2|PRKM14|PRKM15|RK|SAPK2A|p38|p38ALPHA	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Delston RB (2011)	20871633	9606	9606	Low Throughput	-	Phosphorylation	-	figure 3A.|figure 3B.	-	BIOGRID
683402	1017	5925	107452	111860	-	RP11-174I10.1	CDK2	RB1	CDKN2|p33(CDK2)	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Delston RB (2011)	20871633	9606	9606	Low Throughput	-	Phosphorylation	-	figure 3B.	-	BIOGRID
683406	5925	1869	111860	108201	RP11-174I10.1	-	RB1	E2F1	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	E2F-1|RBAP1|RBBP3|RBP3	Affinity Capture-Western	physical	Delston RB (2011)	20871633	9606	9606	Low Throughput	-	-	-	figure 4A.	-	BIOGRID
683414	4193	5925	110358	111860	-	RP11-174I10.1	MDM2	RB1	ACTFS|HDMX|hdm2	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Affinity Capture-Western	physical	Delston RB (2011)	20871633	9606	9606	Low Throughput	-	-	-	figure 6B.	-	BIOGRID
683424	5925	4193	111860	110358	RP11-174I10.1	-	RB1	MDM2	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	ACTFS|HDMX|hdm2	Affinity Capture-Western	physical	Delston RB (2011)	20871633	9606	9606	Low Throughput	-	-	-	figure 6D.	-	BIOGRID
683425	5925	7157	111860	113010	RP11-174I10.1	-	RB1	TP53	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	BCC7|LFS1|P53|TRP53	Affinity Capture-Western	physical	Delston RB (2011)	20871633	9606	9606	Low Throughput	-	-	-	figure 6D.	-	BIOGRID
683728	5499	5925	111493	111860	-	RP11-174I10.1	PPP1CA	RB1	PP-1A|PP1A|PP1alpha|PPP1A	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Affinity Capture-Western	physical	Flores-Delgado G (2007)	17274640	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
684512	3783763	5925	971805	111860	-	RP11-174I10.1	EBNA3B	RB1	-	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Affinity Capture-Western	physical	Knight JS (2005)	16352731	10376	9606	Low Throughput	-	-	-	-	-	BIOGRID
684513	5925	3783763	111860	971805	RP11-174I10.1	-	RB1	EBNA3B	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	-	Affinity Capture-Western	physical	Knight JS (2005)	16352731	9606	10376	Low Throughput	-	-	-	-	-	BIOGRID
685487	1019	5925	107454	111860	-	RP11-174I10.1	CDK4	RB1	CMM3|PSK-J3	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Sarmento LM (2005)	15998794	9606	9606	Low Throughput	-	Phosphorylation	-	-	-	BIOGRID
691846	1017	5925	107452	111860	-	RP11-174I10.1	CDK2	RB1	CDKN2|p33(CDK2)	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Kim KS (2002)	12190313	9606	9606	Low Throughput	-	Phosphorylation	-	Cdk1-Cyclin E.	-	BIOGRID
691847	1019	5925	107454	111860	-	RP11-174I10.1	CDK4	RB1	CMM3|PSK-J3	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Kim KS (2002)	12190313	9606	9606	Low Throughput	-	Phosphorylation	-	Cdk1-Cyclin D1.	-	BIOGRID
692283	5925	5716	111860	111688	RP11-174I10.1	RP5-889N15.3	RB1	PSMD10	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	dJ889N15.2|p28|p28(GANK)	Reconstituted Complex	physical	Li J (2002)	11900540	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
692284	5925	5716	111860	111688	RP11-174I10.1	RP5-889N15.3	RB1	PSMD10	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	dJ889N15.2|p28|p28(GANK)	Protein-peptide	physical	Li J (2002)	11900540	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
692286	1019	5925	107454	111860	-	RP11-174I10.1	CDK4	RB1	CMM3|PSK-J3	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Li J (2002)	11900540	9606	9606	Low Throughput	-	Phosphorylation	-	-	-	BIOGRID
692400	1019	5925	107454	111860	-	RP11-174I10.1	CDK4	RB1	CMM3|PSK-J3	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Garcia-Morales P (2006)	16985050	9606	9606	Low Throughput	-	Phosphorylation	-	figure 4.	-	BIOGRID
692401	1021	5925	107456	111860	-	RP11-174I10.1	CDK6	RB1	MCPH12|PLSTIRE	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Garcia-Morales P (2006)	16985050	9606	9606	Low Throughput	-	Phosphorylation	-	figure 4.	-	BIOGRID
695411	1019	5925	107454	111860	-	RP11-174I10.1	CDK4	RB1	CMM3|PSK-J3	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Tsai CH (2009)	19556892	9606	9606	Low Throughput	-	Phosphorylation	-	-	-	BIOGRID
696018	1017	5925	107452	111860	-	RP11-174I10.1	CDK2	RB1	CDKN2|p33(CDK2)	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Chen W (2004)	15173007	9606	9606	Low Throughput	-	Phosphorylation	-	-	-	BIOGRID
696673	5716	5925	111688	111860	RP5-889N15.3	RP11-174I10.1	PSMD10	RB1	dJ889N15.2|p28|p28(GANK)	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Affinity Capture-Western	physical	Nagao T (2003)	12525503	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
714732	9810	5925	115149	111860	-	RP11-174I10.1	RNF40	RB1	BRE1B|RBP95|STARING	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Reconstituted Complex	physical	Wen H (2000)	10944455	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
714733	9810	5925	115149	111860	-	RP11-174I10.1	RNF40	RB1	BRE1B|RBP95|STARING	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Two-hybrid	physical	Wen H (2000)	10944455	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
715321	5925	1869	111860	108201	RP11-174I10.1	-	RB1	E2F1	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	E2F-1|RBAP1|RBBP3|RBP3	Two-hybrid	physical	Gupta K (2000)	11090181	9606	9606	Low Throughput	-	-	-	table 1.	-	BIOGRID
716375	5925	3077563	111860	1678116	RP11-174I10.1	HHV5wtgp107	RB1	UL122	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	-	Two-hybrid	physical	Ahn JH (1998)	9671498	9606	10359	Low Throughput	-	-	-	-	-	BIOGRID
718197	896	5925	107336	111860	RP5-973N23.3	RP11-174I10.1	CCND3	RB1	-	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Affinity Capture-Western	physical	Bockstaele L (2006)	16782892	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
718916	29128	5925	118893	111860	-	RP11-174I10.1	UHRF1	RB1	ICBP90|Np95|RNF106|hNP95|hUHRF1|huNp95	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Affinity Capture-Western	physical	Jeanblanc M (2005)	16007129	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
718917	5925	29128	111860	118893	RP11-174I10.1	-	RB1	UHRF1	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	ICBP90|Np95|RNF106|hNP95|hUHRF1|huNp95	Affinity Capture-Western	physical	Jeanblanc M (2005)	16007129	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
719034	1021	5925	107456	111860	-	RP11-174I10.1	CDK6	RB1	MCPH12|PLSTIRE	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Aprelikova O (1995)	7629134	9606	9606	Low Throughput	-	Phosphorylation	-	-	-	BIOGRID
719228	5927	5925	111862	111860	-	RP11-174I10.1	KDM5A	RB1	RBBP-2|RBBP2|RBP2	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Two-hybrid	physical	Benevolenskaya EV (2005)	15949438	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
719229	5927	5925	111862	111860	-	RP11-174I10.1	KDM5A	RB1	RBBP-2|RBBP2|RBP2	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Affinity Capture-Western	physical	Benevolenskaya EV (2005)	15949438	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
719242	23352	5925	116934	111860	RP5-1126H10.1	RP11-174I10.1	UBR4	RB1	RBAF600|ZUBR1|p600	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Affinity Capture-MS	physical	Nakatani Y (2005)	16214886	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
719243	23352	5925	116934	111860	RP5-1126H10.1	RP11-174I10.1	UBR4	RB1	RBAF600|ZUBR1|p600	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Co-localization	physical	Nakatani Y (2005)	16214886	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
719829	5925	672	111860	107140	RP11-174I10.1	-	RB1	BRCA1	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	Reconstituted Complex	physical	Aprelikova ON (1999)	10518542	9606	9606	Low Throughput	-	-	-	BRCA1 protein complexes with the hypophosphorylated form of pRb. This binding is localized to amino acids 304-394 of BRCA1 protein and requires the ABC domain of pRb	-	BIOGRID
719830	5925	672	111860	107140	RP11-174I10.1	-	RB1	BRCA1	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	Affinity Capture-Western	physical	Aprelikova ON (1999)	10518542	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
720111	5925	996	111860	107431	RP11-174I10.1	-	RB1	CDC27	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	ANAPC3|APC3|CDC27Hs|D0S1430E|D17S978E|H-NUC|HNUC|NUC2	Two-hybrid	physical	Chen PL (1995)	7756179	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
720112	996	5925	107431	111860	-	RP11-174I10.1	CDC27	RB1	ANAPC3|APC3|CDC27Hs|D0S1430E|D17S978E|H-NUC|HNUC|NUC2	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Reconstituted Complex	physical	Chen PL (1995)	7756179	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
720315	5925	4193	111860	110358	RP11-174I10.1	-	RB1	MDM2	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	ACTFS|HDMX|hdm2	Affinity Capture-Western	physical	Sdek P (2004)	15485814	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
720316	5925	1869	111860	108201	RP11-174I10.1	-	RB1	E2F1	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	E2F-1|RBAP1|RBBP3|RBP3	Affinity Capture-Western	physical	Sdek P (2004)	15485814	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
720317	4193	5925	110358	111860	-	RP11-174I10.1	MDM2	RB1	ACTFS|HDMX|hdm2	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Affinity Capture-Western	physical	Sdek P (2004)	15485814	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
721295	5925	2972	111860	109227	RP11-174I10.1	-	RB1	BRF1	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	BRF|BRF-1|GTF3B|HEL-S-76p|TAF3B2|TAF3C|TAFIII90|TF3B90|TFIIIB90|hBRF	Reconstituted Complex	physical	Chu WM (1997)	9169441	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
721297	5925	2972	111860	109227	RP11-174I10.1	-	RB1	BRF1	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	BRF|BRF-1|GTF3B|HEL-S-76p|TAF3B2|TAF3C|TAFIII90|TF3B90|TFIIIB90|hBRF	Affinity Capture-Western	physical	Chu WM (1997)	9169441	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
721626	1019	5925	107454	111860	-	RP11-174I10.1	CDK4	RB1	CMM3|PSK-J3	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Miralem T (2003)	12509456	9606	9606	Low Throughput	-	Phosphorylation	-	-	-	BIOGRID
721630	5925	10741	111860	115964	RP11-174I10.1	-	RB1	RBBP9	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	BOG|RBBP10	Affinity Capture-Western	physical	O'Connor MD (2011)	21689726	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
721631	5925	5928	111860	111863	RP11-174I10.1	-	RB1	RBBP4	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	NURF55|RBAP48|lin-53	Affinity Capture-Western	physical	O'Connor MD (2011)	21689726	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
