marker	target	nA	nB	med.grpA	med.grpB	min.grpA	min.grpB	cles	wilcox.p	wilcox_fdr
RB1_5925_ENSG00000139687	EPHA5_ENSG00000145242	4	8	1.18	1.13	0.63	0.83	0.453125	0.633176605588618	0.998365823843532
RB1_5925_ENSG00000139687	EPHA6_ENSG00000080224	4	8	-2.21	-2.69	-3.33	-5.24	0.34375	0.816161616161616	1
RB1_5925_ENSG00000139687	EPHA7_ENSG00000135333	4	8	-0.205	-0.45	-0.58	-1.16	0.453125	0.633176605588618	0.998365823843532
RB1_5925_ENSG00000139687	EPHA8_ENSG00000070886	4	8	0.56	0.34	-0.48	-0.91	0.375	0.76969696969697	1
RB1_5925_ENSG00000139687	EPHB1_ENSG00000154928	4	8	-0.25	-0.205	-0.91	-0.98	0.53125	0.466666666666667	0.917064220183487
RB1_5925_ENSG00000139687	EPHB2_ENSG00000133216	4	8	0.77	0.395	-0.67	-1.95	0.3125	0.858585858585859	1
RB1_5925_ENSG00000139687	EPHB3_ENSG00000182580	4	8	-0.865	-0.59	-1.58	-1.53	0.6875	0.183838383838384	0.763143058491896
RB1_5925_ENSG00000139687	EPHB4_ENSG00000196411	4	8	-0.53	0.62	-1.41	-0.96	0.71875	0.141414141414141	0.738802660753878
RB1_5925_ENSG00000139687	EPHB6_ENSG00000260195	4	8	-0.785	-0.165	-1.1	-1.71	0.65625	0.23030303030303	0.785524030110016
RB1_5925_ENSG00000139687	ERBB2_ENSG00000141736	4	8	1.21	0.67	0.74	0.14	0.109375	0.986510116028208	1
RB1_5925_ENSG00000139687	ERBB3_ENSG00000065361	4	8	0.14	-0.08	-0.37	-1.05	0.375	0.76969696969697	1
RB1_5925_ENSG00000139687	ERBB4_ENSG00000178568	4	8	-1.43	0.2	-2.28	-2.38	0.65625	0.23030303030303	0.785524030110016
RB1_5925_ENSG00000139687	MAPK15_ENSG00000181085	4	8	-0.02	-0.31	-0.61	-2.32	0.40625	0.715151515151515	1
RB1_5925_ENSG00000139687	ERN1_ENSG00000178607	4	8	-1.205	-0.96	-2.81	-2.3	0.53125	0.466666666666667	0.917064220183487
RB1_5925_ENSG00000139687	ERN2_ENSG00000134398	4	8	0.625	0.58	-0.33	-0.47	0.53125	0.466666666666667	0.917064220183487
RB1_5925_ENSG00000139687	ETNK1_ENSG00000139163	4	8	1.015	0.64	0.54	-0.66	0.21875	0.945454545454545	1
RB1_5925_ENSG00000139687	EXOSC10_ENSG00000171824	4	8	-0.27	-1.485	-2.19	-2.45	0.1875	0.963636363636364	1
RB1_5925_ENSG00000139687	FASTK_ENSG00000164896	4	8	-0.3	0.535	-2.12	-0.22	0.6875	0.183838383838384	0.763143058491896
RB1_5925_ENSG00000139687	FER_ENSG00000151422	4	8	0.13	0.405	-0.15	-0.21	0.71875	0.141414141414141	0.738802660753878
RB1_5925_ENSG00000139687	FES_ENSG00000182511	4	8	0.56	-0.67	-1.32	-4.55	0.296875	0.883168267521655	1
RB1_5925_ENSG00000139687	FGFR1_ENSG00000077782	4	8	-0.815	-2.22	-4.93	-2.87	0.53125	0.466666666666667	0.917064220183487
RB1_5925_ENSG00000139687	FGFR2_ENSG00000066468	4	8	-2.855	-1.825	-3.39	-3.42	0.625	0.284848484848485	0.811363636363637
RB1_5925_ENSG00000139687	FGFR3_ENSG00000068078	4	8	0.2	-0.78	-0.38	-2.45	0.03125	0.99581981283769	1
RB1_5925_ENSG00000139687	FGFR4_ENSG00000160867	4	8	0.825	0.425	0.43	-0.1	0.21875	0.945454545454545	1
RB1_5925_ENSG00000139687	FGFRL1_ENSG00000127418	4	8	-1.195	0.665	-2.34	-0.39	0.84375	0.0363636363636364	0.649837540036897
RB1_5925_ENSG00000139687	FGR_ENSG00000000938	4	8	-0.9	-1.8	-1.32	-3.85	0.125	0.985858585858586	1
RB1_5925_ENSG00000139687	ETNK2_ENSG00000143845	4	8	-0.37	-1.25	-0.71	-2.82	0.109375	0.986510116028208	1
RB1_5925_ENSG00000139687	NADK_ENSG00000008130	4	8	0.515	0.485	-0.6	-0.61	0.53125	0.466666666666667	0.917064220183487
RB1_5925_ENSG00000139687	MAP3K19_ENSG00000176601	4	8	-1.395	-2	-2.2	-3.38	0.34375	0.816161616161616	1
RB1_5925_ENSG00000139687	POMK_ENSG00000185900	4	8	0.0325	0.3375	-0.32	-0.585	0.6875	0.183838383838384	0.763143058491896
RB1_5925_ENSG00000139687	SGK494_ENSG00000167524	4	8	-0.025	-0.135	-0.35	-1.6	0.375	0.76969696969697	1
RB1_5925_ENSG00000139687	NEK10_ENSG00000163491	4	8	1.9	-0.235	-0.3	-1.91	0.125	0.985858585858586	1
RB1_5925_ENSG00000139687	MLKL_ENSG00000168404	4	8	-1.26	-1.005	-1.53	-1.82	0.59375	0.341414141414141	0.852341597796142
RB1_5925_ENSG00000139687	FLT1_ENSG00000102755	4	8	0.485	0.645	0.07	-0.3	0.5625	0.404040404040404	0.8996408996409
RB1_5925_ENSG00000139687	FLT3_ENSG00000122025	4	8	0.06	-0.07	-1.47	-1.46	0.4375	0.658585858585859	0.998365823843532
RB1_5925_ENSG00000139687	FLT4_ENSG00000037280	4	8	-0.055	-1.29	-0.63	-3.92	0.125	0.985858585858586	1
RB1_5925_ENSG00000139687	FN3K_ENSG00000167363	4	8	-0.15	-0.025	-0.68	-1.15	0.53125	0.466666666666667	0.917064220183487
RB1_5925_ENSG00000139687	FN3KRP_ENSG00000141560	4	8	-1.445	-3.2	-2.68	-3.95	0.21875	0.945454545454545	1
RB1_5925_ENSG00000139687	MTOR_ENSG00000198793	4	8	-0.985	-0.75	-1.8	-2.37	0.40625	0.715151515151515	1
RB1_5925_ENSG00000139687	FXN_ENSG00000165060	4	8	1.325	0.68	0.6	0.09	0.234375	0.937146605769064	1
RB1_5925_ENSG00000139687	FRK_ENSG00000111816	4	8	-0.915	0.265	-1.53	-1.73	0.625	0.284848484848485	0.811363636363637
RB1_5925_ENSG00000139687	FUK_ENSG00000157353	4	8	-0.53	-1.46	-1.03	-2.78	0.28125	0.892929292929293	1
RB1_5925_ENSG00000139687	FYN_ENSG00000010810	4	8	0.85	0.09	-0.02	-0.58	0.21875	0.945454545454545	1
RB1_5925_ENSG00000139687	GAK_ENSG00000178950	4	8	0.105	-0.015	-1.2	-3.65	0.34375	0.816161616161616	1
RB1_5925_ENSG00000139687	GALK1_ENSG00000108479	4	8	-2.55	-1.21	-2.72	-2.64	0.828125	0.0444346432363228	0.695454545454545
RB1_5925_ENSG00000139687	GALK2_ENSG00000156958	4	8	-2.855	-2.57	-4.86	-5.91	0.53125	0.466666666666667	0.917064220183487
RB1_5925_ENSG00000139687	GCK_ENSG00000106633	4	8	-0.52	-0.18	-1.11	-1.42	0.71875	0.141414141414141	0.738802660753878
RB1_5925_ENSG00000139687	GK_ENSG00000198814	4	8	0.28	0.385	-0.16	-0.36	0.53125	0.466666666666667	0.917064220183487
RB1_5925_ENSG00000139687	GK2_ENSG00000196475	4	8	0.655	0.815	-0.13	0.1	0.53125	0.466666666666667	0.917064220183487
RB1_5925_ENSG00000139687	GNE_ENSG00000159921	4	8	-0.28	0.175	-0.58	-2.51	0.65625	0.23030303030303	0.785524030110016
RB1_5925_ENSG00000139687	GOLGA5_ENSG00000066455	4	8	0.805	0.915	0.29	-0.06	0.5	0.533333333333333	0.95015912763432
RB1_5925_ENSG00000139687	GRK1_ENSG00000185974	4	8	1.005	0.91	0.53	0.22	0.375	0.76969696969697	1
RB1_5925_ENSG00000139687	GRK4_ENSG00000125388	4	8	-1.25	-2.35	-3.14	-4	0.28125	0.892929292929293	1
RB1_5925_ENSG00000139687	GRK5_ENSG00000198873	4	8	-0.13	0.4	-0.53	0.08	0.75	0.107070707070707	0.728080808080808
RB1_5925_ENSG00000139687	GRK6_ENSG00000198055	4	8	1.205	0.515	0.29	-0.27	0.15625	0.975757575757576	1
RB1_5925_ENSG00000139687	GRK7_ENSG00000114124	4	8	-0.055	-0.19	-0.74	-1.59	0.3125	0.858585858585859	1
RB1_5925_ENSG00000139687	GSG2_ENSG00000177602	4	8	-0.425	-0.465	-1.22	-1.92	0.46875	0.595959595959596	0.988279840108938
RB1_5925_ENSG00000139687	GSK3A_ENSG00000105723	4	8	-1.41	-0.115	-1.84	-2.61	0.65625	0.23030303030303	0.785524030110016
RB1_5925_ENSG00000139687	GSK3B_ENSG00000082701	4	8	1.365	0.98	1.2	0.33	0.25	0.923232323232323	1
RB1_5925_ENSG00000139687	GTF2H1_ENSG00000110768	4	8	-0.485	-0.165	-1.08	-0.79	0.734375	0.116831732478345	0.738802660753878
RB1_5925_ENSG00000139687	GUCY2C_ENSG00000070019	4	8	0.495	0.59	-0.24	-0.07	0.625	0.284848484848485	0.811363636363637
RB1_5925_ENSG00000139687	GUCY2D_ENSG00000132518	4	8	-3.125	-3.07	-4.4	-7.21	0.5	0.533333333333333	0.95015912763432
RB1_5925_ENSG00000139687	GUCY2F_ENSG00000101890	4	8	0.365	0.255	0.2	-1.29	0.296875	0.883168267521655	1
RB1_5925_ENSG00000139687	GUK1_ENSG00000143774	4	8	-0.08	-1.055	-1.42	-6.16	0.21875	0.945454545454545	1
RB1_5925_ENSG00000139687	ALPK2_ENSG00000198796	4	8	0.57	0.095	0.07	-1.15	0.265625	0.91326118194834	1
RB1_5925_ENSG00000139687	HCK_ENSG00000101336	4	8	0.185	0.49	-0.01	-0.02	0.625	0.275758854010894	0.811363636363637
RB1_5925_ENSG00000139687	HIPK1_ENSG00000163349	4	8	0.985	-0.31	0.63	-3.78	0.09375	0.991919191919192	1
RB1_5925_ENSG00000139687	HIPK2_ENSG00000064393	4	8	-0.485	0.38	-1.11	-1.67	0.75	0.107070707070707	0.728080808080808
RB1_5925_ENSG00000139687	HIPK3_ENSG00000110422	4	8	-0.275	-1.065	-1.02	-3.66	0.40625	0.715151515151515	1
RB1_5925_ENSG00000139687	HIPK4_ENSG00000160396	4	8	0.84	0.615	-0.11	-0.94	0.359375	0.802530963031648	1
RB1_5925_ENSG00000139687	HK1_ENSG00000156515	4	8	0.17	0.455	-0.59	-0.2	0.71875	0.141414141414141	0.738802660753878
RB1_5925_ENSG00000139687	HK2_ENSG00000159399	4	8	0.25	-0.565	-0.83	-1.04	0.25	0.925937161449478	1
RB1_5925_ENSG00000139687	HK3_ENSG00000160883	4	8	0.68	0.72	0.35	0.27	0.59375	0.341414141414141	0.852341597796142
RB1_5925_ENSG00000139687	EIF2AK1_ENSG00000086232	4	8	-0.52	0.71	-0.66	-1.45	0.71875	0.141414141414141	0.738802660753878
RB1_5925_ENSG00000139687	CDC42BPG_ENSG00000171219	4	8	0.59	0.34	-0.65	0.03	0.40625	0.724241145989106	1
RB1_5925_ENSG00000139687	HSPB8_ENSG00000152137	4	8	-1.73	-0.675	-2.7	-2.04	0.78125	0.0767676767676768	0.724389267120545
RB1_5925_ENSG00000139687	HUNK_ENSG00000142149	4	8	-2.395	-1.575	-3.04	-4.67	0.78125	0.0767676767676768	0.724389267120545
RB1_5925_ENSG00000139687	HUS1_ENSG00000136273	4	8	0.7	0.53	-0.91	-0.82	0.40625	0.715151515151515	1
RB1_5925_ENSG00000139687	ICK_ENSG00000112144	4	8	-0.125	-0.08	-0.81	-0.87	0.40625	0.715151515151515	1
RB1_5925_ENSG00000139687	IGF1R_ENSG00000140443	4	8	-0.32	-0.7	-0.94	-1.01	0.46875	0.60071911849759	0.988279840108938
RB1_5925_ENSG00000139687	IGF2R_ENSG00000197081	4	8	0.97	0.62	0.71	-0.63	0.21875	0.945454545454545	1
RB1_5925_ENSG00000139687	IP6K1_ENSG00000176095	4	8	1.025	0.885	0.98	0.25	0.359375	0.802530963031648	1
RB1_5925_ENSG00000139687	IP6K2_ENSG00000068745	4	8	0.39	-0.025	-0.56	-0.73	0.375	0.76969696969697	1
RB1_5925_ENSG00000139687	IP6K3_ENSG00000161896	4	8	-0.795	-1.04	-1.26	-3	0.40625	0.715151515151515	1
RB1_5925_ENSG00000139687	IKBKAP_ENSG00000070061	4	8	0.32	0.645	0.13	-0.37	0.6875	0.183838383838384	0.763143058491896
RB1_5925_ENSG00000139687	IKBKB_ENSG00000104365	4	8	-0.18	-0.3	-1.2	-1.72	0.53125	0.46610301688794	0.917064220183487
RB1_5925_ENSG00000139687	IKBKE_ENSG00000143466	4	8	1.18	-0.93	0.87	-2.83	0	1	1
RB1_5925_ENSG00000139687	IKBKG_ENSG00000073009	4	8	-0.335	-0.71	-0.64	-2.57	0.34375	0.816161616161616	1
RB1_5925_ENSG00000139687	ILK_ENSG00000166333	4	8	-0.195	-0.45	-1.03	-2.5	0.4375	0.658585858585859	0.998365823843532
RB1_5925_ENSG00000139687	ILK2_ENSG00000166333	4	8	0.615	0.495	-0.22	-0.67	0.46875	0.595959595959596	0.988279840108938
RB1_5925_ENSG00000139687	INSR_ENSG00000171105	4	8	0.65	-0.735	-1.43	-0.95	0.25	0.925937161449478	1
RB1_5925_ENSG00000139687	INSRR_ENSG00000027644	4	8	-0.135	-0.81	-1.24	-1.31	0.3125	0.865616223507883	1
RB1_5925_ENSG00000139687	IPMK_ENSG00000151151	4	8	-0.71	-0.175	-1.45	-1.44	0.71875	0.141414141414141	0.738802660753878
RB1_5925_ENSG00000139687	IRAK1_ENSG00000184216	4	8	-0.025	0.065	-0.99	-1.81	0.484375	0.567549691431994	0.988279840108938
RB1_5925_ENSG00000139687	IRAK2_ENSG00000134070	4	8	-0.29	0.33	-1.82	-1.08	0.6875	0.183838383838384	0.763143058491896
RB1_5925_ENSG00000139687	IRAK3_ENSG00000090376	4	8	-1.175	-1.47	-1.92	-5.49	0.40625	0.715151515151515	1
RB1_5925_ENSG00000139687	IRAK4_ENSG00000198001	4	8	-0.05	0.285	-0.56	-0.35	0.65625	0.23030303030303	0.785524030110016
RB1_5925_ENSG00000139687	ITK_ENSG00000113263	4	8	0.75	0.16	0.39	-3.12	0.21875	0.945454545454545	1
RB1_5925_ENSG00000139687	ITPK1_ENSG00000100605	4	8	0.24	0.14	-0.74	-1.04	0.453125	0.633176605588618	0.998365823843532
RB1_5925_ENSG00000139687	ITPKA_ENSG00000137825	4	8	0.36	-0.405	-1.21	-4.75	0.25	0.923232323232323	1
RB1_5925_ENSG00000139687	ITPKB_ENSG00000143772	4	8	0.55	0.155	0.23	-0.74	0.25	0.923232323232323	1
RB1_5925_ENSG00000139687	ITPKC_ENSG00000086544	4	8	-0.265	0.13	-0.53	-1.02	0.625	0.284848484848485	0.811363636363637
RB1_5925_ENSG00000139687	JAK1_ENSG00000162434	4	8	0.255	0.57	0.03	-0.08	0.6875	0.183838383838384	0.763143058491896
RB1_5925_ENSG00000139687	JAK2_ENSG00000096968	4	8	-0.915	0.51	-3.7	-1.02	0.84375	0.0363636363636364	0.649837540036897
RB1_5925_ENSG00000139687	JAK3_ENSG00000105639	4	8	0.83	0.475	0.69	-0.51	0.15625	0.975757575757576	1
RB1_5925_ENSG00000139687	TAOK3_ENSG00000135090	4	8	-0.895	-0.51	-1.31	-0.93	0.625	0.275758854010894	0.811363636363637
RB1_5925_ENSG00000139687	KALRN_ENSG00000160145	4	8	-0.365	0.275	-0.51	-1.37	0.75	0.107070707070707	0.728080808080808
RB1_5925_ENSG00000139687	KCNH2_ENSG00000055118	4	8	-1.55	-0.915	-2.49	-1.56	0.78125	0.0767676767676768	0.724389267120545
RB1_5925_ENSG00000139687	KCNH8_ENSG00000183960	4	8	-0.695	-0.17	-1.38	-1.83	0.6875	0.183838383838384	0.763143058491896
RB1_5925_ENSG00000139687	KDR_ENSG00000128052	4	8	-0.325	-0.015	-1.66	-2.16	0.6875	0.183838383838384	0.763143058491896
RB1_5925_ENSG00000139687	KHK_ENSG00000138030	4	8	0.015	-0.05	-0.24	-2.15	0.4375	0.658585858585859	0.998365823843532
RB1_5925_ENSG00000139687	SIK3_ENSG00000160584	4	8	0.605	-0.085	0.38	-0.83	0.15625	0.974802831393524	1
RB1_5925_ENSG00000139687	TAOK1_ENSG00000160551	4	8	0.435	0.465	-1.82	-0.51	0.53125	0.466666666666667	0.917064220183487
RB1_5925_ENSG00000139687	OBSCN_ENSG00000154358	4	8	1.27	0.695	0.79	-0.39	0.09375	0.991919191919192	1
RB1_5925_ENSG00000139687	DCLK3_ENSG00000163673	4	8	0.125	0.815	-0.11	0.28	0.96875	0.00404040404040404	0.331628181543331
RB1_5925_ENSG00000139687	MLK4_ENSG00000143674	4	8	1.405	1.15	0.34	0.45	0.40625	0.715151515151515	1
RB1_5925_ENSG00000139687	BRSK1_ENSG00000160469	4	8	0.475	0.6575	0.375	-0.45	0.625	0.284848484848485	0.811363636363637
RB1_5925_ENSG00000139687	PEAK1_ENSG00000173517	4	8	-0.23	-0.17	-1.01	-0.84	0.625	0.284848484848485	0.811363636363637
RB1_5925_ENSG00000139687	KIT_ENSG00000157404	4	8	0.235	-0.275	-0.2	-1.72	0.359375	0.802530963031648	1
RB1_5925_ENSG00000139687	KSR1_ENSG00000141068	4	8	-1.995	-2.075	-3.5	-5.19	0.5625	0.404040404040404	0.8996408996409
RB1_5925_ENSG00000139687	KSR2_ENSG00000171435	4	8	-0.22	0.065	-1.08	-1.25	0.640625	0.248075906610487	0.811363636363637
RB1_5925_ENSG00000139687	XRCC6BP1_ENSG00000262145	4	8	0.625	0.435	-0.26	-0.98	0.375	0.76969696969697	1
RB1_5925_ENSG00000139687	ALPK1_ENSG00000073331	4	8	-1.165	-0.505	-2.04	-1.71	0.6875	0.183838383838384	0.763143058491896
RB1_5925_ENSG00000139687	LATS1_ENSG00000131023	4	8	0.015	0.31	-0.72	-1.04	0.6875	0.183838383838384	0.763143058491896
RB1_5925_ENSG00000139687	LATS2_ENSG00000150457	4	8	1.095	0.715	-0.27	-0.35	0.40625	0.715151515151515	1
RB1_5925_ENSG00000139687	LCK_ENSG00000182866	4	8	-0.555	-0.535	-1.63	-1.01	0.5	0.533333333333333	0.95015912763432
RB1_5925_ENSG00000139687	LIMK1_ENSG00000106683	4	8	-0.005	0.25	-1.48	-1.24	0.71875	0.134383776492117	0.738802660753878
RB1_5925_ENSG00000139687	LIMK2_ENSG00000182541	4	8	0.585	0.245	0.27	-0.65	0.3125	0.858585858585859	1
RB1_5925_ENSG00000139687	LMTK2_ENSG00000164715	4	8	0.77	0.6	-0.23	0.36	0.40625	0.724241145989106	1
RB1_5925_ENSG00000139687	LMTK3_ENSG00000142235	4	8	-0.28	-1.26	-1.3	-3.26	0.21875	0.945454545454545	1
RB1_5925_ENSG00000139687	MYLK4_ENSG00000145949	4	8	1.185	0.245	0.23	-0.91	0.125	0.985858585858586	1
RB1_5925_ENSG00000139687	GUCY2EP_ENSG00000204529	4	8	0.58	0.35	-1.14	-1.34	0.4375	0.658585858585859	0.998365823843532
RB1_5925_ENSG00000139687	PKDCC_ENSG00000162878	4	8	0.13	-0.145	-0.67	-0.86	0.4375	0.658585858585859	0.998365823843532
RB1_5925_ENSG00000139687	LRRK1_ENSG00000154237	4	8	0.685	0.68	-0.3	0.02	0.59375	0.341414141414141	0.852341597796142
RB1_5925_ENSG00000139687	LRRK2_ENSG00000188906	4	8	0.285	0.685	0	-0.31	0.71875	0.141414141414141	0.738802660753878
RB1_5925_ENSG00000139687	LTK_ENSG00000062524	4	8	0.59	0.505	-0.03	-0.99	0.40625	0.715151515151515	1
RB1_5925_ENSG00000139687	STRADA_ENSG00000266173	4	8	-0.035	-0.82	-0.92	-1.9	0.1875	0.963636363636364	1
RB1_5925_ENSG00000139687	LYN_ENSG00000254087	4	8	0.395	-0.55	-2.44	-2.15	0.28125	0.899030099153014	1
RB1_5925_ENSG00000139687	MAGI3_ENSG00000081026	4	8	0.81	-0.625	-1.78	-1.83	0.21875	0.945454545454545	1
RB1_5925_ENSG00000139687	MAK_ENSG00000111837	4	8	-0.56	0.175	-1.02	-0.68	0.75	0.107070707070707	0.728080808080808
RB1_5925_ENSG00000139687	MAP2K1_ENSG00000169032	4	8	-0.115	-0.15	-0.75	-1.12	0.5625	0.39928088150241	0.8996408996409
RB1_5925_ENSG00000139687	MAP2K2_ENSG00000126934	4	8	1.185	0.565	0.23	-0.99	0.15625	0.975757575757576	1
RB1_5925_ENSG00000139687	MAP2K3_ENSG00000034152	4	8	-0.91	-0.8	-1.12	-2.15	0.46875	0.60071911849759	0.988279840108938
RB1_5925_ENSG00000139687	MAP2K4_ENSG00000065559	4	8	0.95	0.485	0.39	0	0.25	0.923232323232323	1
RB1_5925_ENSG00000139687	MAP2K5_ENSG00000137764	4	8	0.775	0.59	0.49	0.38	0.28125	0.892929292929293	1
RB1_5925_ENSG00000139687	MAP2K6_ENSG00000108984	4	8	0.915	0.63	0.46	0.26	0.3125	0.865616223507883	1
RB1_5925_ENSG00000139687	MAP2K7_ENSG00000076984	4	8	-0.82	-0.535	-4.65	-3.02	0.53125	0.46610301688794	0.917064220183487
RB1_5925_ENSG00000139687	MAP3K1_ENSG00000095015	4	8	0.475	-0.15	-0.41	-2.11	0.21875	0.946987750360468	1
RB1_5925_ENSG00000139687	MAP3K10_ENSG00000130758	4	8	0.96	0.765	-0.16	-0.87	0.375	0.76969696969697	1
RB1_5925_ENSG00000139687	MAP3K11_ENSG00000173327	4	8	0.06	0.095	-1.56	-0.91	0.625	0.284848484848485	0.811363636363637
RB1_5925_ENSG00000139687	MAP3K12_ENSG00000139625	4	8	0.745	0.465	-0.33	-0.98	0.25	0.923232323232323	1
RB1_5925_ENSG00000139687	MAP3K13_ENSG00000073803	4	8	0.5	-0.485	0.37	-1.75	0.25	0.923232323232323	1
RB1_5925_ENSG00000139687	MAP3K14_ENSG00000006062	4	8	0.455	0.97	-0.65	-2.57	0.78125	0.0740628385505215	0.724389267120545
RB1_5925_ENSG00000139687	MAP3K15_ENSG00000180815	4	8	0.04	0.25	-0.51	-1.76	0.78125	0.0767676767676768	0.724389267120545
RB1_5925_ENSG00000139687	MAP3K2_ENSG00000169967	4	8	1.325	1.01	1.22	0.79	0.234375	0.937146605769064	1
RB1_5925_ENSG00000139687	MAP3K3_ENSG00000198909	4	8	-0.145	-0.93	-0.75	-4.02	0.25	0.923232323232323	1
RB1_5925_ENSG00000139687	MAP3K4_ENSG00000085511	4	8	0.835	1.155	0.73	0.75	0.6875	0.174696855744921	0.763143058491896
RB1_5925_ENSG00000139687	MAP3K5_ENSG00000197442	4	8	0.525	0.735	-0.19	0.22	0.65625	0.23030303030303	0.785524030110016
RB1_5925_ENSG00000139687	MAP3K6_ENSG00000142733	4	8	-1.71	-0.71	-3.04	-2.26	0.75	0.107070707070707	0.728080808080808
RB1_5925_ENSG00000139687	MAP3K7_ENSG00000135341	4	8	-1.19	0.105	-2.2	-1.35	0.71875	0.141414141414141	0.738802660753878
RB1_5925_ENSG00000139687	TAB1_ENSG00000100324	4	8	0.45	0.225	-0.36	-0.42	0.40625	0.715151515151515	1
RB1_5925_ENSG00000139687	MAP3K8_ENSG00000107968	4	8	-0.745	-0.355	-1.68	-0.89	0.703125	0.15366617420925	0.763143058491896
RB1_5925_ENSG00000139687	MAP3K9_ENSG00000006432	4	8	-0.815	-1.1	-1.96	-2.56	0.375	0.76969696969697	1
RB1_5925_ENSG00000139687	MAP4K1_ENSG00000104814	4	8	-0.41	-0.755	-1.29	-1.72	0.453125	0.633176605588618	0.998365823843532
RB1_5925_ENSG00000139687	MAP4K2_ENSG00000168067	4	8	0.365	-0.015	0	-1.06	0.28125	0.892929292929293	1
RB1_5925_ENSG00000139687	MAP4K3_ENSG00000011566	4	8	-1.175	-1.07	-1.92	-4.06	0.375	0.76969696969697	1
RB1_5925_ENSG00000139687	MAP4K4_ENSG00000071054	4	8	0.775	0.885	0.53	-0.08	0.6875	0.183838383838384	0.763143058491896
RB1_5925_ENSG00000139687	MAP4K5_ENSG00000012983	4	8	0.06	0.12	-0.71	-2.57	0.34375	0.816161616161616	1
RB1_5925_ENSG00000139687	MAPK1_ENSG00000100030	4	8	-0.64	-1.44	-1.06	-3.22	0.1875	0.963636363636364	1
RB1_5925_ENSG00000139687	MAPK10_ENSG00000109339	4	8	0.325	0.3	-0.29	-0.43	0.34375	0.82530314425508	1
RB1_5925_ENSG00000139687	MAPK11_ENSG00000185386	4	8	0.36	0	-0.15	-1.39	0.21875	0.945454545454545	1
RB1_5925_ENSG00000139687	MAPK12_ENSG00000188130	4	8	0.915	0.545	0.33	-0.65	0.296875	0.883168267521655	1
RB1_5925_ENSG00000139687	MAPK13_ENSG00000156711	4	8	0.775	1.06	0.4	0.27	0.65625	0.23030303030303	0.785524030110016
RB1_5925_ENSG00000139687	MAPK14_ENSG00000112062	4	8	0.78	0.265	0.46	-1	0.09375	0.991919191919192	1
RB1_5925_ENSG00000139687	MAPK3_ENSG00000102882	4	8	-1.135	-0.28	-2.21	-3.21	0.671875	0.197469036968352	0.785524030110016
RB1_5925_ENSG00000139687	MAPK4_ENSG00000141639	4	8	-0.77	-0.505	-3.46	-2.81	0.53125	0.466666666666667	0.917064220183487
RB1_5925_ENSG00000139687	MAPK6_ENSG00000069956	4	8	0.405	-0.025	0	-1.13	0.25	0.925937161449478	1
RB1_5925_ENSG00000139687	MAPK7_ENSG00000166484	4	8	1.335	0.805	0.35	0.29	0.3125	0.858585858585859	1
RB1_5925_ENSG00000139687	MAPK8_ENSG00000107643	4	8	0.585	0.74	-0.38	0.22	0.703125	0.15366617420925	0.763143058491896
RB1_5925_ENSG00000139687	MAPK9_ENSG00000050748	4	8	1.54	1.105	1.04	0.41	0.21875	0.945454545454545	1
RB1_5925_ENSG00000139687	MAPKAPK2_ENSG00000162889	4	8	0.025	0.54	-1.87	-0.62	0.78125	0.0767676767676768	0.724389267120545
RB1_5925_ENSG00000139687	MAPKAPK3_ENSG00000114738	4	8	1.83	-0.6	-1.35	-3.34	0.15625	0.974802831393524	1
RB1_5925_ENSG00000139687	MAPKAPK5_ENSG00000089022	4	8	-0.165	-0.16	-1.48	-2.3	0.46875	0.595959595959596	0.988279840108938
RB1_5925_ENSG00000139687	MARK1_ENSG00000116141	4	8	0.085	0.435	-0.47	-1.46	0.5	0.533333333333333	0.95015912763432
RB1_5925_ENSG00000139687	MARK2_ENSG00000072518	4	8	-0.185	-0.01	-2.09	-0.82	0.6875	0.183838383838384	0.763143058491896
RB1_5925_ENSG00000139687	MARK3_ENSG00000075413	4	8	-1.695	-1.93	-1.89	-2.66	0.3125	0.858585858585859	1
RB1_5925_ENSG00000139687	MARK4_ENSG00000007047	4	8	-1.37	-1.03	-1.58	-2.34	0.46875	0.595959595959596	0.988279840108938
RB1_5925_ENSG00000139687	MAST2_ENSG00000086015	4	8	-0.08	-0.41	-1.62	-1.24	0.34375	0.816161616161616	1
RB1_5925_ENSG00000139687	MAST3_ENSG00000099308	4	8	0.245	0.5	-0.11	-0.31	0.578125	0.366823394411382	0.8996408996409
RB1_5925_ENSG00000139687	MAST4_ENSG00000069020	4	8	0.45	0.76	0.16	0.1	0.703125	0.15366617420925	0.763143058491896
RB1_5925_ENSG00000139687	MASTL_ENSG00000120539	4	8	-0.42	-0.395	-0.82	-2.66	0.53125	0.466666666666667	0.917064220183487
RB1_5925_ENSG00000139687	MATK_ENSG00000007264	4	8	-0.045	-0.64	-0.57	-1.1	0.28125	0.899030099153014	1
RB1_5925_ENSG00000139687	MELK_ENSG00000165304	4	8	0.705	0.51	-1.6	-0.32	0.375	0.77805076709927	1
RB1_5925_ENSG00000139687	MERTK_ENSG00000153208	4	8	-0.2	-0.245	-1.78	-4.18	0.40625	0.715151515151515	1
RB1_5925_ENSG00000139687	MET_ENSG00000105976	4	8	0.7	0.295	0.23	-1.1	0.203125	0.955565356763677	1
RB1_5925_ENSG00000139687	TBCK_ENSG00000145348	4	8	0.11	-0.06	-0.42	-1.86	0.5	0.53389698311206	0.95015912763432
